event_id,urls,label
72296,http://www.mufoncms.com/files_jeud8334j/72296_submitter_file1__20151013052308.jpg,"""nematode, nematode worm, roundworm"""
72299,http://www.mufoncms.com/files_jeud8334j/72299_submitter_file1__image.jpg,"""nematode, nematode worm, roundworm"""
72313,http://www.mufoncms.com/files_jeud8334j/72313_submitter_file1__ScreenShot20151027at3.04.38PM.png,"""airship, dirigible"""
72316,http://www.mufoncms.com/files_jeud8334j/72316_submitter_file1__image.jpeg,"""nematode, nematode worm, roundworm"""
72320,http://www.mufoncms.com/files_jeud8334j/72320_submitter_file1__image.jpeg,"""nematode, nematode worm, roundworm"""
72328,http://www.mufoncms.com/files_jeud8334j/72328_submitter_file1__20151108183935.jpg,guillotine
72330,http://www.mufoncms.com/files_jeud8334j/72330_submitter_file1__F25DEE47612742DFBB4F8DA1A19DBC77.JPG,"""spotlight, spot"""
72334,http://www.mufoncms.com/files_jeud8334j/72334_submitter_file1__Snapchat6775808045624361722.jpg,jellyfish
72336,http://www.mufoncms.com/files_jeud8334j/72336_submitter_file1__Screenshot20151108222052.png,"""nematode, nematode worm, roundworm"""
72338,http://www.mufoncms.com/files_jeud8334j/72338_submitter_file1__20151016152934.jpg,"""cliff, drop, drop-off"""
72339,http://www.mufoncms.com/files_jeud8334j/72339_submitter_file1__20151105171812.jpg,barn
72353,http://www.mufoncms.com/files_jeud8334j/72353_submitter_file1__FullSizeRender.jpg,"""nematode, nematode worm, roundworm"""
72360,http://www.mufoncms.com/files_jeud8334j/72360_submitter_file1__20150823181112.jpg,geyser
72364,http://www.mufoncms.com/files_jeud8334j/72364_submitter_file2__20151109150211.jpg,barn
72378,http://www.mufoncms.com/files_jeud8334j/72378_submitter_file1__C36020151103171512154.jpg,sturgeon
72384,http://www.mufoncms.com/files_jeud8334j/72384_submitter_file1__12188139102049008842618476834013196319831012o.jpg,"""spotlight, spot"""
72386,http://www.mufoncms.com/files_jeud8334j/72386_submitter_file1__image.jpg,"""sunscreen, sunblock, sun blocker"""
72401,http://www.mufoncms.com/files_jeud8334j/72401_submitter_file1__VZM.IMG20151108123351.jpg,"""traffic light, traffic signal, stoplight"""
72411,http://www.mufoncms.com/files_jeud8334j/72411_submitter_file1__image.jpeg,guillotine
72416,http://www.mufoncms.com/files_jeud8334j/72416_submitter_file1__UFOIllistration001.jpg,envelope
72419,http://www.mufoncms.com/files_jeud8334j/72419_submitter_file2__IMG201511071614381.jpg,kite
72482,http://www.mufoncms.com/files_jeud8334j/72482_submitter_file1__IMG30921.JPG,"""valley, vale"""
72485,http://www.mufoncms.com/files_jeud8334j/72485_submitter_file1__20151112145053.jpg,fountain
72486,http://www.mufoncms.com/files_jeud8334j/72486_submitter_file1__orb4.jpg,"""nematode, nematode worm, roundworm"""
72489,http://www.mufoncms.com/files_jeud8334j/72489_submitter_file1__20151107110014.png,fountain
72499,http://www.mufoncms.com/files_jeud8334j/72499_submitter_file1__20151108173237.jpg,dome
72507,http://www.mufoncms.com/files_jeud8334j/72507_submitter_file1__image.jpg,golf ball
72511,http://www.mufoncms.com/files_jeud8334j/72511_submitter_file1__IMG4321.JPG,balloon
72522,http://www.mufoncms.com/files_jeud8334j/72522_submitter_file1__20151113144325.jpg,rapeseed
72523,http://www.mufoncms.com/files_jeud8334j/72523_submitter_file3__movie1947814.jpg,geyser
72527,http://www.mufoncms.com/files_jeud8334j/72527_submitter_file1__341.jpg,suspension bridge
72532,http://www.mufoncms.com/files_jeud8334j/72532_submitter_file1__201511151657361.jpg,"""lakeside, lakeshore"""
72536,http://www.mufoncms.com/files_jeud8334j/72536_submitter_file1__12234990102049428613634534351012049138282526n1.jpg,digital clock
72538,http://www.mufoncms.com/files_jeud8334j/72538_submitter_file1__20151108161022.jpg,volcano
72540,http://www.mufoncms.com/files_jeud8334j/72540_submitter_file1__firstone.png,"""parachute, chute"""
72542,http://www.mufoncms.com/files_jeud8334j/72542_submitter_file1__IMG0623.JPG,"""patio, terrace"""
72570,http://www.mufoncms.com/files_jeud8334j/72570_submitter_file1__20151104120015M120.JPG,wing
72575,http://www.mufoncms.com/files_jeud8334j/72575_submitter_file1__1223357510207122198189840488412876n.jpg,wing
72582,http://www.mufoncms.com/files_jeud8334j/72582_submitter_file1__image.jpeg,crane
72584,http://www.mufoncms.com/files_jeud8334j/72584_submitter_file1__image.jpg,volcano
72586,http://www.mufoncms.com/files_jeud8334j/72586_submitter_file1__ufosnormal.jpg,"""nematode, nematode worm, roundworm"""
72588,http://www.mufoncms.com/files_jeud8334j/72588_submitter_file1__image1.jpg,fountain
72593,http://www.mufoncms.com/files_jeud8334j/72593_submitter_file1__1224986511955525971410588123375574911701986n.jpeg,barn
72603,http://www.mufoncms.com/files_jeud8334j/72603_submitter_file1__20151119173906HDR.jpg,wing
72609,http://www.mufoncms.com/files_jeud8334j/72609_submitter_file1__IMG2191.JPG,"""pool table, billiard table, snooker table"""
72622,http://www.mufoncms.com/files_jeud8334j/72622_submitter_file1__UFO.png,torch
72629,http://www.mufoncms.com/files_jeud8334j/72629_submitter_file1__image.jpg,fountain
72649,http://www.mufoncms.com/files_jeud8334j/72649_submitter_file1__IMG3336.JPG,"""lakeside, lakeshore"""
72651,http://www.mufoncms.com/files_jeud8334j/72651_submitter_file1__20151119102201.jpg,"""parachute, chute"""
72653,http://www.mufoncms.com/files_jeud8334j/72653_submitter_file1__20151120232519.jpg,"""traffic light, traffic signal, stoplight"""
72654,http://www.mufoncms.com/files_jeud8334j/72654_submitter_file1__20151121175049.jpg,vending machine
72655,http://www.mufoncms.com/files_jeud8334j/72655_submitter_file1__IMAG0168BURST012.jpg,geyser
72663,http://www.mufoncms.com/files_jeud8334j/72663_submitter_file1__IMG1616.JPG,"""parachute, chute"""
72664,http://www.mufoncms.com/files_jeud8334j/72664_submitter_file1__20151120194804.jpg,"""spotlight, spot"""
72670,http://www.mufoncms.com/files_jeud8334j/72670_submitter_file1__image.png,wing
72680,http://www.mufoncms.com/files_jeud8334j/72680_submitter_file1__20151122165954.jpg,"""lakeside, lakeshore"""
72682,http://www.mufoncms.com/files_jeud8334j/72682_submitter_file1__20151118161534.jpg,bubble
72683,http://www.mufoncms.com/files_jeud8334j/72683_submitter_file1__Screenshot20151118124942.png,snorkel
72685,http://www.mufoncms.com/files_jeud8334j/72685_submitter_file1__PICT0006.JPG,pole
72688,http://www.mufoncms.com/files_jeud8334j/72688_submitter_file1__extractedVidImage.png,"""tiger shark, Galeocerdo cuvieri"""
72694,http://www.mufoncms.com/files_jeud8334j/72694_submitter_file1__1122156am.jpg,"""beacon, lighthouse, beacon light, pharos"""
72697,http://www.mufoncms.com/files_jeud8334j/72697_submitter_file1__1.jpg,ladle
72699,http://www.mufoncms.com/files_jeud8334j/72699_submitter_file1__IMGP1864.JPG,balloon
72701,http://www.mufoncms.com/files_jeud8334j/72701_submitter_file1__DSCF0179111.jpg,"""nematode, nematode worm, roundworm"""
72707,http://www.mufoncms.com/files_jeud8334j/72707_submitter_file1__image.jpeg,"""spotlight, spot"""
72708,http://www.mufoncms.com/files_jeud8334j/72708_submitter_file1__image.jpeg,"""spotlight, spot"""
72709,http://www.mufoncms.com/files_jeud8334j/72709_submitter_file1__20151123141108.jpg,balloon
72710,http://www.mufoncms.com/files_jeud8334j/72710_submitter_file1__MFDC0356.JPG,syringe
72711,http://www.mufoncms.com/files_jeud8334j/72711_submitter_file1__1448388436349.jpg,envelope
72712,http://www.mufoncms.com/files_jeud8334j/72712_submitter_file1__1448388436349.jpg,envelope
72713,http://www.mufoncms.com/files_jeud8334j/72713_submitter_file1__1448388436349.jpg,envelope
72721,http://www.mufoncms.com/files_jeud8334j/72721_submitter_file1__20151010163800.jpg,"""spotlight, spot"""
72722,http://www.mufoncms.com/files_jeud8334j/72722_submitter_file1__20151124195042.jpg,"""spotlight, spot"""
72726,http://www.mufoncms.com/files_jeud8334j/72726_submitter_file2__image.jpeg,"""spotlight, spot"""
72731,http://www.mufoncms.com/files_jeud8334j/72731_submitter_file1__ufosep2015.JPG,envelope
72739,http://www.mufoncms.com/files_jeud8334j/72739_submitter_file1__20151125145521.jpg,"""church, church building"""
72742,http://www.mufoncms.com/files_jeud8334j/72742_submitter_file1__201511209523571121.jpg,analog clock
72744,http://www.mufoncms.com/files_jeud8334j/72744_submitter_file1__IMG20151121145028.jpg,"""trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi"""
72745,http://www.mufoncms.com/files_jeud8334j/72745_submitter_file1__weircoverd.png,jellyfish
72746,http://www.mufoncms.com/files_jeud8334j/72746_submitter_file1__DSC0001.JPG,"""bell cote, bell cot"""
72747,http://www.mufoncms.com/files_jeud8334j/72747_submitter_file1__DSC0001.JPG,"""bell cote, bell cot"""
72751,http://www.mufoncms.com/files_jeud8334j/72751_submitter_file1__IMG0090.JPG,"""flagpole, flagstaff"""
72758,http://www.mufoncms.com/files_jeud8334j/72758_submitter_file1__q21.jpg,"""killer whale, killer, orca, grampus, sea wolf, Orcinus orca"""
72765,http://www.mufoncms.com/files_jeud8334j/72765_submitter_file1__BloodMoonUFO007.JPG,"""spotlight, spot"""
72772,http://www.mufoncms.com/files_jeud8334j/72772_submitter_file1__20151126230253.jpg,beer bottle
72776,http://www.mufoncms.com/files_jeud8334j/72776_submitter_file1__image.jpg,"""nematode, nematode worm, roundworm"""
72777,http://www.mufoncms.com/files_jeud8334j/72777_submitter_file1__UFO.png,"""web site, website, internet site, site"""
72780,http://www.mufoncms.com/files_jeud8334j/72780_submitter_file1__Lights.png,"""traffic light, traffic signal, stoplight"""
72795,http://www.mufoncms.com/files_jeud8334j/72795_submitter_file1__image.jpeg,kite
72800,http://www.mufoncms.com/files_jeud8334j/72800_submitter_file1__Screenshot20151127182236.png,bow
72801,http://www.mufoncms.com/files_jeud8334j/72801_submitter_file1__1128151729.jpg,"""nematode, nematode worm, roundworm"""
72809,http://www.mufoncms.com/files_jeud8334j/72809_submitter_file1__IMG844642775040146.jpeg,barn
72815,http://www.mufoncms.com/files_jeud8334j/72815_submitter_file1__Screenshot20151129063307.png,"""binder, ring-binder"""
72820,http://www.mufoncms.com/files_jeud8334j/72820_submitter_file1__image.jpeg,"""flagpole, flagstaff"""
72826,http://www.mufoncms.com/files_jeud8334j/72826_submitter_file1__IMG20150926103450095.jpg,alp
72830,http://www.mufoncms.com/files_jeud8334j/72830_submitter_file1__IMG20150927202108102.jpg,volcano
72838,http://www.mufoncms.com/files_jeud8334j/72838_submitter_file1__ufo3.jpg,geyser
72839,http://www.mufoncms.com/files_jeud8334j/72839_submitter_file2__ScreenShot20151130at6.53.33AM.png,centipede
72844,http://www.mufoncms.com/files_jeud8334j/72844_submitter_file2__whatisthis.png,kite
72849,http://www.mufoncms.com/files_jeud8334j/72849_submitter_file1__20151123184737.jpg,fountain
72851,http://www.mufoncms.com/files_jeud8334j/72851_submitter_file2__planeandufo0001.jpg,wing
72852,http://www.mufoncms.com/files_jeud8334j/72852_submitter_file1__20151129143917resized.jpg,alp
72856,http://www.mufoncms.com/files_jeud8334j/72856_submitter_file1__Sighting30NOV2015.jpg,envelope
72857,http://www.mufoncms.com/files_jeud8334j/72857_submitter_file1__PosicionamentodosUFOSdia27112015.png,"""solar dish, solar collector, solar furnace"""
72860,http://www.mufoncms.com/files_jeud8334j/72860_submitter_file1__July22015IdahoNo1.jpg,"""valley, vale"""
72870,http://www.mufoncms.com/files_jeud8334j/72870_submitter_file1__V44AD.png,"""nematode, nematode worm, roundworm"""
72876,http://www.mufoncms.com/files_jeud8334j/72876_submitter_file1__IMG0408.JPG,crane
72879,http://www.mufoncms.com/files_jeud8334j/72879_submitter_file1__271120150510uhrB.jpg,bubble
72887,http://www.mufoncms.com/files_jeud8334j/72887_submitter_file1__IMG20151202WA0029.jpg,"""pirate, pirate ship"""
72892,http://www.mufoncms.com/files_jeud8334j/72892_submitter_file1__WP20151012194437Pro.jpg,volcano
72910,http://www.mufoncms.com/files_jeud8334j/72910_submitter_file1__IMGP47192.jpg,"""nematode, nematode worm, roundworm"""
72915,http://www.mufoncms.com/files_jeud8334j/72915_submitter_file1__Ufo1.jpg,"""lakeside, lakeshore"""
72920,http://www.mufoncms.com/files_jeud8334j/72920_submitter_file1__2smallplanes.jpg,"""parachute, chute"""
72921,http://www.mufoncms.com/files_jeud8334j/72921_submitter_file1__IMG201511302023016063.jpg,velvet
72927,http://www.mufoncms.com/files_jeud8334j/72927_submitter_file1__20151124192451.jpg,"""spotlight, spot"""
72964,http://www.mufoncms.com/files_jeud8334j/72964_submitter_file1__crisorangeorbs1.JPG,balloon
72966,http://www.mufoncms.com/files_jeud8334j/72966_submitter_file1__20151207005531.jpg,"""nematode, nematode worm, roundworm"""
72968,http://www.mufoncms.com/files_jeud8334j/72968_submitter_file1__IMG4797.jpg,torch
72971,http://www.mufoncms.com/files_jeud8334j/72971_submitter_file1__UFO.JPG,"""meerkat, mierkat"""
72973,http://www.mufoncms.com/files_jeud8334j/72973_submitter_file1__V250D.jpg,jellyfish
72975,http://www.mufoncms.com/files_jeud8334j/72975_submitter_file1__Screenshot20151202182546.png,"""laptop, laptop computer"""
72976,http://www.mufoncms.com/files_jeud8334j/72976_submitter_file1__V2688.jpg,jellyfish
72986,http://www.mufoncms.com/files_jeud8334j/72986_submitter_file1__tr3b.jpg,"""aircraft carrier, carrier, flattop, attack aircraft carrier"""
73011,http://www.mufoncms.com/files_jeud8334j/73011_submitter_file1__Screenshot20151209190931.png,"""flagpole, flagstaff"""
73022,http://www.mufoncms.com/files_jeud8334j/73022_submitter_file1__Screenshot20151020100650.png,bee eater
73023,http://www.mufoncms.com/files_jeud8334j/73023_submitter_file1__20140910183217.jpg,jellyfish
73030,http://www.mufoncms.com/files_jeud8334j/73030_submitter_file1__IMG20151207092142.jpg,"""spotlight, spot"""
73034,http://www.mufoncms.com/files_jeud8334j/73034_submitter_file1__2015103007.53.13.jpg,balloon
73038,http://www.mufoncms.com/files_jeud8334j/73038_submitter_file1__image.jpeg,"""aircraft carrier, carrier, flattop, attack aircraft carrier"""
73040,http://www.mufoncms.com/files_jeud8334j/73040_submitter_file1__1128151044.jpg,alp
73047,http://www.mufoncms.com/files_jeud8334j/73047_submitter_file1__image.jpg,envelope
73065,http://www.mufoncms.com/files_jeud8334j/73065_submitter_file1__20150907112029.jpg,"""cliff, drop, drop-off"""
73071,http://www.mufoncms.com/files_jeud8334j/73071_submitter_file1__image.jpeg,shopping cart
73072,http://www.mufoncms.com/files_jeud8334j/73072_submitter_file1__image.jpeg,shopping cart
73076,http://www.mufoncms.com/files_jeud8334j/73076_submitter_file1__IMAG0489a.jpg,"""beacon, lighthouse, beacon light, pharos"""
73077,http://www.mufoncms.com/files_jeud8334j/73077_submitter_file1__MG607012.jpg,"""spotlight, spot"""
73081,http://www.mufoncms.com/files_jeud8334j/73081_submitter_file1__12602.jpeg,pole
73106,http://www.mufoncms.com/files_jeud8334j/73106_submitter_file1__TexasCube.jpg,"""sandbar, sand bar"""
73109,http://www.mufoncms.com/files_jeud8334j/73109_submitter_file1__1449979339853.jpg,alp
73111,http://www.mufoncms.com/files_jeud8334j/73111_submitter_file1__20151212134727.jpg,"""breakwater, groin, groyne, mole, bulwark, seawall, jetty"""
73115,http://www.mufoncms.com/files_jeud8334j/73115_submitter_file1__12390879101531735058067594234296206216956136n.jpg,envelope
73123,http://www.mufoncms.com/files_jeud8334j/73123_submitter_file1__20151213193725.jpg,"""nematode, nematode worm, roundworm"""
73124,http://www.mufoncms.com/files_jeud8334j/73124_submitter_file1__20151213195138.jpg,envelope
73128,http://www.mufoncms.com/files_jeud8334j/73128_submitter_file1__ufo.png,digital clock
73141,http://www.mufoncms.com/files_jeud8334j/73141_submitter_file1__ufo.jpg,"""nematode, nematode worm, roundworm"""
73143,http://www.mufoncms.com/files_jeud8334j/73143_submitter_file1__IMG0448.JPG,barn
73153,http://www.mufoncms.com/files_jeud8334j/73153_submitter_file1__PC060884.JPG,jellyfish
73155,http://www.mufoncms.com/files_jeud8334j/73155_submitter_file1__UFOsightingDec2015.jpg,balloon
73159,http://www.mufoncms.com/files_jeud8334j/73159_submitter_file1__Screenshot20151215150359.png,"""web site, website, internet site, site"""
73160,http://www.mufoncms.com/files_jeud8334j/73160_submitter_file1__IMG3462.jpg,pier
73161,http://www.mufoncms.com/files_jeud8334j/73161_submitter_file1__20141107002110.jpg,matchstick
73162,http://www.mufoncms.com/files_jeud8334j/73162_submitter_file1__20141107002110.jpg,matchstick
73163,http://www.mufoncms.com/files_jeud8334j/73163_submitter_file1__20141107002110.jpg,matchstick
73164,http://www.mufoncms.com/files_jeud8334j/73164_submitter_file1__20141107002110.jpg,matchstick
73168,http://www.mufoncms.com/files_jeud8334j/73168_submitter_file2__image.jpeg,"""teddy, teddy bear"""
73171,http://www.mufoncms.com/files_jeud8334j/73171_submitter_file1__IMG1602.jpg,"""quill, quill pen"""
73177,http://www.mufoncms.com/files_jeud8334j/73177_submitter_file1__20151205112135.jpeg,pole
73186,http://www.mufoncms.com/files_jeud8334j/73186_submitter_file2__IMG20151216052337333.jpg,"""nematode, nematode worm, roundworm"""
73192,http://www.mufoncms.com/files_jeud8334j/73192_submitter_file1__IMG0961.JPG,"""Arctic fox, white fox, Alopex lagopus"""
73195,http://www.mufoncms.com/files_jeud8334j/73195_submitter_file1__UFOs.jpg,bubble
73204,http://www.mufoncms.com/files_jeud8334j/73204_submitter_file1__ufo.png,crane
73205,http://www.mufoncms.com/files_jeud8334j/73205_submitter_file1__IMG20151217103342577.jpg,"""book jacket, dust cover, dust jacket, dust wrapper"""
73209,http://www.mufoncms.com/files_jeud8334j/73209_submitter_file1__004.jpg,hay
73216,http://www.mufoncms.com/files_jeud8334j/73216_submitter_file1__20151217150854.jpg,"""lakeside, lakeshore"""
